customer_id,last_order_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment
104931,2025-08-08,146,1,105.32,3,1,1,Others
104932,2024-09-13,475,1,517.66,2,1,2,Lost
104933,2025-05-09,237,1,273.39,3,1,1,Others
104935,2025-05-23,223,5,1868.71,3,4,4,Loyal
104936,2024-05-21,590,1,2290.5499999999997,1,1,4,Lost
104937,2025-06-24,191,2,694.96,3,2,2,Others
104938,2025-07-02,183,2,247.66,3,2,1,Others
104939,2025-12-05,27,12,5506.33,5,5,5,Champions
104942,2024-12-18,379,2,1264.22,2,2,3,Lost
104944,2025-12-11,21,21,8079.85,5,5,5,Champions
104946,2024-08-14,505,1,339.12,2,1,2,Lost
104948,2023-08-17,868,2,250.44,1,2,1,Lost
104949,2025-12-23,9,69,31196.52,5,5,5,Champions
104950,2025-03-20,287,3,668.28,2,3,2,Others
104951,2024-03-04,668,1,623.48,1,1,2,Lost
104952,2025-10-30,63,4,1037.08,4,4,3,Loyal
104954,2025-06-21,194,7,1571.6200000000001,3,5,4,Loyal
104955,2025-10-19,74,3,686.97,4,3,2,Potential Loyalists
104956,2025-12-25,7,1,70.77,5,1,1,Potential Loyalists
104957,2023-02-26,1040,1,165.74,1,1,1,Lost
104958,2025-05-31,215,4,980.5899999999999,3,4,3,Loyal
104959,2024-06-21,559,1,918.49,1,1,3,Lost
104960,2025-11-12,50,3,659.86,4,3,2,Potential Loyalists
104961,2025-11-25,37,2,149.47,5,2,1,Potential Loyalists
104962,2025-08-22,132,6,2164.21,3,5,4,Loyal
104965,2025-07-03,182,8,3318.5,3,5,5,Loyal
104966,2024-12-25,372,2,1313.94,2,2,3,Lost
104967,2025-09-13,110,2,1853.88,4,2,4,Potential Loyalists
104968,2025-12-05,27,5,2910.97,5,4,5,Champions
104969,2023-02-06,1060,1,1920.33,1,1,4,Lost
104970,2025-05-17,229,2,453.46,3,2,2,Others
104972,2025-09-05,118,4,1830.15,4,4,4,Champions
104973,2024-06-13,567,3,999.72,1,3,3,Others
104974,2025-09-07,116,4,1339.3600000000001,4,4,3,Loyal
104975,2025-11-11,51,15,4670.61,4,5,5,Champions
104977,2025-12-24,8,2,1539.75,5,2,4,Potential Loyalists
104978,2024-12-14,383,3,1744.49,2,3,4,Others
104979,2025-09-02,121,1,235.61,4,1,1,Potential Loyalists
104981,2025-07-31,154,6,1082.23,3,5,3,Loyal
104982,2025-08-06,148,1,156.14,3,1,1,Others
104985,2025-05-05,241,4,2301.27,3,4,4,Loyal
104986,2025-10-28,65,2,387.96,4,2,2,Potential Loyalists
104987,2024-05-22,589,1,282.66,1,1,1,Lost
104990,2025-03-11,296,2,307.2,2,2,2,Lost
104991,2025-10-19,74,2,1750.9399999999998,4,2,4,Potential Loyalists
104992,2023-07-22,894,1,93.23,1,1,1,Lost
104994,2024-09-26,462,3,1444.88,2,3,4,Others
104995,2025-06-24,191,1,59.46,3,1,1,Others
104996,2024-11-25,402,2,548.24,2,2,2,Lost
104998,2025-06-30,185,3,2194.98,3,3,4,Others
104999,2025-12-16,16,6,3328.1,5,5,5,Champions
105000,2025-11-29,33,6,1440.1499999999999,5,5,4,Champions
105001,2025-08-12,142,3,511.54999999999995,3,3,2,Others
105002,2025-10-17,76,4,1884.6299999999999,4,4,4,Champions
105003,2023-08-27,858,1,139.69,1,1,1,Lost
105004,2025-11-09,53,8,2520.35,4,5,4,Champions
105005,2025-12-01,31,13,6810.35,5,5,5,Champions
105006,2024-04-11,630,1,1665.17,1,1,4,Lost
105008,2024-12-06,391,8,3058.77,2,5,5,At Risk
105009,2025-10-24,69,1,389.24,4,1,2,Potential Loyalists
105011,2024-11-07,420,4,406.88,2,4,2,Others
105012,2024-04-15,626,1,2238.94,1,1,4,Lost
105014,2025-12-12,20,2,903.4,5,2,3,Potential Loyalists
105015,2025-11-21,41,2,737.46,5,2,3,Potential Loyalists
105016,2025-11-20,42,6,2379.86,4,5,4,Champions
105018,2025-12-27,5,3,1115.6,5,3,3,Potential Loyalists
105019,2025-10-20,73,2,875.02,4,2,3,Potential Loyalists
105020,2025-12-31,1,3,1097.9199999999998,5,3,3,Potential Loyalists
105021,2024-04-17,624,1,175.65,1,1,1,Lost
105024,2023-10-13,811,1,1071.64,1,1,3,Lost
105025,2025-10-11,82,4,2603.27,4,4,4,Champions
105026,2025-10-17,76,16,7648.05,4,5,5,Champions
105027,2025-12-20,12,12,7344.12,5,5,5,Champions
105029,2025-10-04,89,8,4517.22,4,5,5,Champions
105030,2025-11-17,45,4,2549.3599999999997,4,4,4,Champions
105031,2025-09-22,101,2,2014.5900000000001,4,2,4,Potential Loyalists
105032,2023-05-31,946,1,1293.04,1,1,3,Lost
105034,2025-05-17,229,1,569.0799999999999,3,1,2,Others
105035,2024-08-25,494,3,2034.1100000000001,2,3,4,Others
105036,2025-12-26,6,1,74.71,5,1,1,Potential Loyalists
105037,2025-02-03,332,2,2495.53,2,2,4,Lost
105038,2025-08-20,134,1,1107.85,3,1,3,Others
105039,2025-10-13,80,11,4953.03,4,5,5,Champions
105041,2023-11-06,787,2,711.9100000000001,1,2,2,Lost
105042,2025-07-30,155,3,844.36,3,3,3,Others
105043,2024-11-30,397,2,660.13,2,2,2,Lost
105046,2024-07-29,521,1,540.22,2,1,2,Lost
105048,2025-08-05,149,9,4299.35,3,5,5,Loyal
105049,2023-10-14,810,2,676.8,1,2,2,Lost
105050,2025-06-30,185,3,909.5,3,3,3,Others
105051,2025-01-19,347,2,458.55,2,2,2,Lost
105052,2024-09-14,474,1,79.61,2,1,1,Lost
105054,2024-10-17,441,3,3354.31,2,3,5,Others
105056,2025-09-19,104,3,965.8399999999999,4,3,3,Potential Loyalists
105059,2023-02-08,1058,2,1114.45,1,2,3,Lost
105060,2023-12-01,762,1,145.98,1,1,1,Lost
105062,2025-07-12,173,2,1654.76,3,2,4,Others
105063,2025-12-05,27,15,7949.75,5,5,5,Champions
105064,2025-12-28,4,4,3616.27,5,4,5,Champions
105065,2025-12-21,11,1,1872.53,5,1,4,Potential Loyalists
105067,2024-10-31,427,2,236.9,2,2,1,Lost
105068,2024-11-22,405,1,425.79,2,1,2,Lost
105070,2025-11-07,55,4,1331.39,4,4,3,Loyal
105072,2025-03-23,284,3,1412.69,2,3,4,Others
105073,2025-11-08,54,9,6530.48,4,5,5,Champions
105075,2025-02-17,318,7,2136.66,2,5,4,At Risk
105076,2025-06-09,206,6,3012.46,3,5,5,Loyal
105077,2023-12-10,753,1,486.88,1,1,2,Lost
105078,2025-11-27,35,1,162.08,5,1,1,Potential Loyalists
105079,2023-07-03,913,1,36.42,1,1,1,Lost
105085,2025-07-27,158,5,3833.4199999999996,3,4,5,Loyal
105087,2025-12-15,17,3,711.86,5,3,2,Potential Loyalists
105088,2025-10-07,86,2,152.91,4,2,1,Potential Loyalists
105089,2025-09-18,105,4,840.1800000000001,4,4,3,Loyal
105090,2023-07-31,885,1,3012.87,1,1,5,Lost
105091,2024-11-09,418,1,218.35999999999999,2,1,1,Lost
105092,2025-11-29,33,8,7026.62,5,5,5,Champions
105093,2025-12-20,12,13,8260.82,5,5,5,Champions
105094,2025-07-20,165,2,720.6800000000001,3,2,2,Others
105096,2025-11-16,46,4,2289.18,4,4,4,Champions
105097,2025-04-18,258,2,787.26,3,2,3,Others
105098,2025-04-15,261,1,294.2,3,1,2,Others
105099,2025-02-20,315,3,839.35,2,3,3,Others
105100,2025-10-03,90,1,66.19,4,1,1,Potential Loyalists
105101,2025-12-09,23,16,5450.87,5,5,5,Champions
105103,2025-02-05,330,3,442.26,2,3,2,Others
105104,2025-07-20,165,3,1941.43,3,3,4,Others
105105,2024-01-26,706,2,717.08,1,2,2,Lost
105106,2025-04-26,250,3,467.62,3,3,2,Others
105107,2025-10-03,90,6,1186.54,4,5,3,Loyal
105108,2024-12-01,396,1,119.68,2,1,1,Lost
105109,2025-04-15,261,3,3320.59,3,3,5,Others
105110,2025-03-17,290,1,180.43,2,1,1,Lost
105111,2024-06-21,559,2,289.44,1,2,1,Lost
105115,2025-05-21,225,1,106.75,3,1,1,Others
105116,2025-11-02,60,4,2204.7000000000003,4,4,4,Champions
105117,2025-11-06,56,6,2415.3,4,5,4,Champions
105118,2025-06-11,204,9,5862.7,3,5,5,Loyal
105121,2025-06-03,212,1,69.01,3,1,1,Others
105122,2023-05-25,952,1,44.89,1,1,1,Lost
105123,2024-11-11,416,2,1147.43,2,2,3,Lost
105124,2024-07-17,533,2,220.3,2,2,1,Lost
105125,2025-12-02,30,3,1227.88,5,3,3,Potential Loyalists
105126,2025-07-11,174,4,899.1700000000001,3,4,3,Loyal
105127,2023-06-04,942,1,166.38,1,1,1,Lost
105130,2025-06-29,186,3,800.51,3,3,3,Others
105131,2025-06-14,201,2,1004.58,3,2,3,Others
105132,2025-10-30,63,9,3215.43,4,5,5,Champions
105133,2024-04-04,637,3,3705.54,1,3,5,Others
105135,2023-11-26,767,1,781.24,1,1,3,Lost
105138,2025-12-12,20,14,6070.54,5,5,5,Champions
105139,2025-08-26,128,6,2086.42,4,5,4,Champions
105141,2025-06-13,202,4,1069.08,3,4,3,Loyal
105142,2025-10-30,63,3,608.86,4,3,2,Potential Loyalists
105143,2025-06-02,213,3,868.0699999999999,3,3,3,Others
105145,2025-12-21,11,6,2391.6699999999996,5,5,4,Champions
105146,2025-01-08,358,3,1311.28,2,3,3,Others
105147,2024-01-12,720,1,562.0699999999999,1,1,2,Lost
105148,2025-10-26,67,2,660.6999999999999,4,2,2,Potential Loyalists
105149,2025-10-30,63,7,2564.53,4,5,4,Champions
105151,2025-10-01,92,3,1121.6200000000001,4,3,3,Potential Loyalists
105152,2025-08-04,150,2,134.49,3,2,1,Others
105153,2025-08-20,134,5,1947.3000000000002,3,4,4,Loyal
105154,2025-11-16,46,5,2617.8100000000004,4,4,4,Champions
105156,2025-12-29,3,10,8376.47,5,5,5,Champions
105157,2025-10-05,88,5,2314.97,4,4,4,Champions
105158,2025-09-03,120,1,68.86,4,1,1,Potential Loyalists
105160,2025-04-10,266,1,52.58,3,1,1,Others
105161,2025-01-30,336,2,1150.54,2,2,3,Lost
105163,2025-12-10,22,2,316.7,5,2,2,Potential Loyalists
105166,2025-02-05,330,4,1914.6100000000001,2,4,4,At Risk
105167,2024-08-09,510,4,8026.280000000001,2,4,5,At Risk
105168,2025-12-03,29,2,924.74,5,2,3,Potential Loyalists
105169,2024-01-15,717,1,177.12,1,1,1,Lost
105170,2025-12-19,13,6,1434.0500000000002,5,5,4,Champions
105171,2025-09-20,103,4,1230.82,4,4,3,Loyal
105172,2023-06-01,945,1,298.27,1,1,2,Lost
105173,2024-07-08,542,1,46.81,1,1,1,Lost
105174,2025-11-28,34,11,4963.01,5,5,5,Champions
105175,2024-11-05,422,2,723.29,2,2,2,Lost
105177,2025-06-03,212,3,1281.21,3,3,3,Others
105179,2025-07-14,171,1,366.29,3,1,2,Others
105180,2025-11-06,56,6,1333.66,4,5,3,Loyal
105181,2024-02-07,694,1,87.44,1,1,1,Lost
105182,2025-12-20,12,1,470.51,5,1,2,Potential Loyalists
105183,2025-08-06,148,4,1399.25,3,4,3,Loyal
105184,2025-06-26,189,6,3453.26,3,5,5,Loyal
105185,2025-10-02,91,20,12210.77,4,5,5,Champions
105187,2025-07-31,154,3,1853.25,3,3,4,Others
105189,2024-08-11,508,7,2676.69,2,5,5,At Risk
105192,2023-12-07,756,1,226.17000000000002,1,1,1,Lost
105193,2025-05-27,219,9,5672.72,3,5,5,Loyal
105195,2024-10-13,445,1,480.84999999999997,2,1,2,Lost
105196,2025-06-10,205,3,4379.31,3,3,5,Others
105197,2025-12-24,8,9,3018.94,5,5,5,Champions
105200,2024-12-16,381,3,1824.21,2,3,4,Others
105201,2024-06-28,552,1,58.53,1,1,1,Lost
105203,2024-10-20,438,7,2539.22,2,5,4,At Risk
105204,2025-10-30,63,3,969.4300000000001,4,3,3,Potential Loyalists
105207,2025-10-19,74,2,780.08,4,2,3,Potential Loyalists
105209,2025-12-11,21,4,1731.29,5,4,4,Champions
105210,2025-12-28,4,51,20540.16,5,5,5,Champions
105211,2025-12-11,21,1,279.56,5,1,1,Potential Loyalists
105212,2025-12-21,11,12,3228.63,5,5,5,Champions
105213,2025-12-12,20,7,3914.77,5,5,5,Champions
105215,2025-09-22,101,2,954.0400000000001,4,2,3,Potential Loyalists
105217,2025-12-01,31,5,1533.65,5,4,4,Champions
105218,2025-11-08,54,2,311.67,4,2,2,Potential Loyalists
105219,2023-09-27,827,1,491.73,1,1,2,Lost
105220,2025-11-21,41,1,419.64,5,1,2,Potential Loyalists
105221,2023-07-14,902,1,574.56,1,1,2,Lost
105222,2024-11-05,422,3,2128.11,2,3,4,Others
105223,2024-12-24,373,3,2108.43,2,3,4,Others
105224,2025-02-17,318,2,470.0,2,2,2,Lost
105225,2025-11-21,41,3,571.05,5,3,2,Potential Loyalists
105226,2024-06-16,564,1,84.35,1,1,1,Lost
105228,2025-07-12,173,1,1670.3600000000001,3,1,4,Others
105229,2025-06-27,188,6,1347.87,3,5,3,Loyal
105230,2025-08-02,152,1,81.69,3,1,1,Others
105231,2025-12-30,2,10,4727.99,5,5,5,Champions
105232,2025-01-19,347,2,1407.5,2,2,4,Lost
105233,2024-03-30,642,2,1271.52,1,2,3,Lost
105234,2024-04-15,626,2,367.22,1,2,2,Lost
105235,2025-06-06,209,5,1946.32,3,4,4,Loyal
105237,2024-08-08,511,1,102.82,2,1,1,Lost
105240,2025-05-07,239,2,972.56,3,2,3,Others
105242,2024-10-29,429,1,830.9200000000001,2,1,3,Lost
105243,2024-09-17,471,7,4391.219999999999,2,5,5,At Risk
105244,2024-05-04,607,2,581.24,1,2,2,Lost
105245,2025-05-17,229,2,214.4,3,2,1,Others
105246,2025-07-20,165,3,1149.81,3,3,3,Others
105247,2025-12-31,1,1,733.76,5,1,3,Potential Loyalists
105248,2025-02-22,313,2,80.49000000000001,2,2,1,Lost
105249,2025-12-25,7,5,3303.1299999999997,5,4,5,Champions
105251,2025-12-03,29,5,5258.5,5,4,5,Champions
105252,2025-11-08,54,4,1018.47,4,4,3,Loyal
105253,2025-12-13,19,2,742.78,5,2,3,Potential Loyalists
105254,2025-03-27,280,5,3177.07,3,4,5,Loyal
105256,2025-11-14,48,5,1076.76,4,4,3,Loyal
105259,2025-12-14,18,1,154.06,5,1,1,Potential Loyalists
105261,2025-08-25,129,5,2629.0,3,4,4,Loyal
105263,2024-09-29,459,3,1922.03,2,3,4,Others
105265,2025-12-16,16,7,4164.45,5,5,5,Champions
105266,2025-11-23,39,1,65.31,5,1,1,Potential Loyalists
105267,2025-03-05,302,3,386.18,2,3,2,Others
105268,2025-03-29,278,1,282.87,3,1,1,Others
105269,2025-09-15,108,2,1567.27,4,2,4,Potential Loyalists
105270,2024-12-01,396,1,807.4000000000001,2,1,3,Lost
105271,2025-10-03,90,5,3235.9599999999996,4,4,5,Champions
105273,2025-10-14,79,1,98.11999999999999,4,1,1,Potential Loyalists
105274,2024-09-02,486,3,1651.07,2,3,4,Others
105277,2025-11-20,42,6,1625.18,4,5,4,Champions
105278,2025-03-13,294,1,1099.9,2,1,3,Lost
105279,2025-09-04,119,6,1679.1200000000001,4,5,4,Champions
105280,2025-12-18,14,8,2104.48,5,5,4,Champions
105281,2025-10-20,73,4,997.35,4,4,3,Loyal
105282,2025-08-27,127,3,812.0699999999999,4,3,3,Potential Loyalists
105285,2025-12-27,5,19,5997.17,5,5,5,Champions
105286,2023-11-18,775,2,125.59,1,2,1,Lost
105287,2023-08-22,863,1,437.97,1,1,2,Lost
105288,2025-06-28,187,2,2289.61,3,2,4,Others
105291,2025-09-16,107,8,2026.81,4,5,4,Champions
105294,2024-03-16,656,4,643.48,1,4,2,Others
105295,2025-12-28,4,2,430.89,5,2,2,Potential Loyalists
105296,2025-12-31,1,5,1557.31,5,4,4,Champions
105297,2025-06-21,194,4,1652.8,3,4,4,Loyal
105299,2025-07-21,164,3,548.38,3,3,2,Others
105300,2025-10-24,69,13,4433.43,4,5,5,Champions
105301,2025-08-29,125,5,2430.63,4,4,4,Champions
105307,2025-05-15,231,1,605.44,3,1,2,Others
105308,2024-09-16,472,4,2497.24,2,4,4,At Risk
105309,2025-07-30,155,11,8409.8,3,5,5,Loyal
105310,2025-02-13,322,3,1381.0,2,3,3,Others
105311,2023-11-12,781,2,477.11,1,2,2,Lost
105312,2025-12-14,18,3,2283.19,5,3,4,Potential Loyalists
105313,2025-09-20,103,3,1132.3,4,3,3,Potential Loyalists
105314,2025-05-18,228,1,198.39,3,1,1,Others
105315,2025-10-19,74,6,1800.67,4,5,4,Champions
105316,2025-09-06,117,3,1283.3600000000001,4,3,3,Potential Loyalists
105318,2025-07-21,164,2,514.63,3,2,2,Others
105319,2025-08-01,153,8,1818.37,3,5,4,Loyal
105320,2025-12-21,11,2,525.09,5,2,2,Potential Loyalists
105321,2025-09-25,98,4,1454.58,4,4,4,Champions
105322,2025-02-21,314,10,2636.6,2,5,4,At Risk
105323,2025-07-22,163,1,1114.23,3,1,3,Others
105324,2023-04-19,988,1,114.62,1,1,1,Lost
105325,2025-06-30,185,1,207.8,3,1,1,Others
105326,2025-09-16,107,1,49.07,4,1,1,Potential Loyalists
105327,2025-05-11,235,1,414.1,3,1,2,Others
105329,2025-06-19,196,1,81.59,3,1,1,Others
105330,2023-05-18,959,1,84.2,1,1,1,Lost
105332,2025-11-25,37,9,6064.21,5,5,5,Champions
105334,2025-09-12,111,1,254.77,4,1,1,Potential Loyalists
105335,2024-06-07,573,1,42.08,1,1,1,Lost
105336,2025-12-01,31,20,5572.66,5,5,5,Champions
105337,2025-12-04,28,1,562.87,5,1,2,Potential Loyalists
105338,2025-07-10,175,7,5386.37,3,5,5,Loyal
105339,2023-12-31,732,1,33.14,1,1,1,Lost
105340,2025-12-27,5,1,1054.81,5,1,3,Potential Loyalists
105342,2024-02-19,682,1,319.08,1,1,2,Lost
105343,2025-12-17,15,17,6902.19,5,5,5,Champions
105344,2025-07-30,155,3,3643.36,3,3,5,Others
105345,2025-11-22,40,6,1787.61,5,5,4,Champions
105347,2025-08-31,123,2,891.97,4,2,3,Potential Loyalists
105349,2025-02-03,332,5,1613.75,2,4,4,At Risk
105350,2024-12-28,369,2,308.03,2,2,2,Lost
105351,2025-12-18,14,4,843.0999999999999,5,4,3,Loyal
105354,2025-12-21,11,9,1986.76,5,5,4,Champions
105355,2025-12-26,6,6,2298.44,5,5,4,Champions
105356,2025-10-12,81,2,1228.6599999999999,4,2,3,Potential Loyalists
105358,2025-10-12,81,6,2400.39,4,5,4,Champions
105359,2025-08-12,142,2,296.22,3,2,2,Others
105360,2025-12-10,22,6,2946.74,5,5,5,Champions
105361,2025-09-26,97,3,1590.1,4,3,4,Potential Loyalists
105362,2025-06-22,193,1,536.31,3,1,2,Others
105363,2023-05-02,975,1,158.18,1,1,1,Lost
105365,2023-08-05,880,1,1938.43,1,1,4,Lost
105366,2025-12-05,27,4,1986.78,5,4,4,Champions
105368,2024-08-04,515,4,599.45,2,4,2,Others
105370,2023-09-06,848,1,226.13,1,1,1,Lost
105371,2025-12-25,7,3,2702.43,5,3,5,Potential Loyalists
105374,2025-07-06,179,1,47.97,3,1,1,Others
105375,2025-07-29,156,4,1650.6699999999998,3,4,4,Loyal
105377,2025-05-17,229,3,1132.47,3,3,3,Others
105378,2025-11-12,50,1,1044.94,4,1,3,Potential Loyalists
105379,2025-11-02,60,4,2755.07,4,4,5,Champions
105380,2025-12-01,31,4,1494.44,5,4,4,Champions
105381,2025-12-01,31,6,4317.09,5,5,5,Champions
105382,2023-11-11,782,1,889.16,1,1,3,Lost
105383,2025-04-12,264,3,1427.3,3,3,4,Others
105384,2025-02-13,322,1,1662.46,2,1,4,Lost
105385,2025-11-14,48,2,156.49,4,2,1,Potential Loyalists
105387,2024-06-30,550,5,506.90000000000003,1,4,2,Others
105389,2024-06-28,552,2,2034.3300000000002,1,2,4,Lost
105391,2025-03-15,292,2,128.3,2,2,1,Lost
105392,2025-09-06,117,1,974.86,4,1,3,Potential Loyalists
105393,2024-02-15,686,2,193.19,1,2,1,Lost
105395,2025-10-27,66,5,2634.61,4,4,4,Champions
105398,2025-10-18,75,4,1630.48,4,4,4,Champions
105399,2025-10-04,89,6,1919.62,4,5,4,Champions
105400,2025-08-16,138,3,1009.4300000000001,3,3,3,Others
105401,2024-11-13,414,2,1636.82,2,2,4,Lost
105403,2025-10-21,72,11,6210.58,4,5,5,Champions
105404,2025-02-17,318,2,418.36,2,2,2,Lost
105405,2025-03-22,285,3,659.98,2,3,2,Others
105407,2025-12-09,23,3,868.75,5,3,3,Potential Loyalists
105408,2023-07-13,903,1,486.58,1,1,2,Lost
105409,2025-05-14,232,2,591.48,3,2,2,Others
105410,2025-09-18,105,3,651.9300000000001,4,3,2,Potential Loyalists
105412,2025-08-13,141,10,3290.5099999999998,3,5,5,Loyal
105416,2025-11-14,48,18,6907.32,4,5,5,Champions
105420,2024-11-05,422,1,62.68,2,1,1,Lost
105421,2025-07-18,167,1,330.13,3,1,2,Others
105423,2023-09-28,826,1,1236.63,1,1,3,Lost
105424,2023-05-09,968,1,130.84,1,1,1,Lost
105425,2025-12-22,10,7,1214.98,5,5,3,Loyal
105426,2025-10-18,75,2,469.46,4,2,2,Potential Loyalists
105427,2024-03-11,661,1,1767.87,1,1,4,Lost
105428,2024-11-11,416,1,22.62,2,1,1,Lost
105429,2024-12-18,379,2,1184.52,2,2,3,Lost
105430,2025-10-01,92,5,1416.67,4,4,4,Champions
105431,2025-07-28,157,1,641.25,3,1,2,Others
105433,2025-06-04,211,2,518.3699999999999,3,2,2,Others
105435,2025-08-22,132,1,871.64,3,1,3,Others
105436,2024-07-26,524,2,1418.9099999999999,2,2,4,Lost
105437,2024-11-20,407,3,2201.74,2,3,4,Others
105439,2023-09-19,835,1,755.6700000000001,1,1,3,Lost
105440,2024-05-07,604,1,61.33,1,1,1,Lost
105441,2025-11-06,56,2,788.7600000000001,4,2,3,Potential Loyalists
105442,2025-12-01,31,1,42.89,5,1,1,Potential Loyalists
105443,2025-12-29,3,6,4432.9800000000005,5,5,5,Champions
105445,2025-12-07,25,2,427.64,5,2,2,Potential Loyalists
105446,2024-11-19,408,2,980.0400000000001,2,2,3,Lost
105447,2025-12-03,29,1,605.0,5,1,2,Potential Loyalists
105449,2025-12-10,22,3,676.75,5,3,2,Potential Loyalists
105450,2024-05-27,584,1,1003.05,1,1,3,Lost
105451,2025-12-19,13,22,10359.91,5,5,5,Champions
105452,2024-05-16,595,2,1729.8000000000002,1,2,4,Lost
105453,2025-09-29,94,2,2047.55,4,2,4,Potential Loyalists
105454,2025-02-17,318,1,1103.15,2,1,3,Lost
105455,2023-12-24,739,2,1103.66,1,2,3,Lost
105456,2025-12-21,11,3,1420.29,5,3,4,Potential Loyalists
105457,2025-10-26,67,3,820.57,4,3,3,Potential Loyalists
105459,2025-07-06,179,2,142.24,3,2,1,Others
105460,2025-07-03,182,3,3374.99,3,3,5,Others
105462,2024-10-30,428,4,1539.7399999999998,2,4,4,At Risk
105463,2025-08-16,138,2,1804.84,3,2,4,Others
105464,2025-01-03,363,4,1325.4,2,4,3,At Risk
105465,2023-09-19,835,1,464.21000000000004,1,1,2,Lost
105466,2024-11-04,423,1,781.64,2,1,3,Lost
105467,2025-10-12,81,7,2946.82,4,5,5,Champions
105468,2025-07-31,154,1,49.34,3,1,1,Others
105470,2024-02-19,682,2,1124.98,1,2,3,Lost
105473,2024-12-13,384,2,464.8,2,2,2,Lost
105474,2023-08-05,880,2,293.22,1,2,1,Lost
105475,2024-06-15,565,1,26.28,1,1,1,Lost
105477,2025-08-22,132,7,1542.84,3,5,4,Loyal
105478,2024-12-18,379,1,47.0,2,1,1,Lost
105479,2025-01-01,365,3,2919.79,2,3,5,Others
105480,2025-04-14,262,1,27.88,3,1,1,Others
105481,2025-04-05,271,6,3067.93,3,5,5,Loyal
105482,2023-01-10,1087,1,857.53,1,1,3,Lost
105483,2025-07-23,162,2,2043.23,3,2,4,Others
105484,2023-07-10,906,1,250.99,1,1,1,Lost
105485,2025-03-08,299,8,6964.5599999999995,2,5,5,At Risk
105486,2025-07-04,181,5,1649.36,3,4,4,Loyal
105487,2025-11-29,33,3,1883.3600000000001,5,3,4,Potential Loyalists
105491,2023-02-04,1062,1,51.19,1,1,1,Lost
105492,2025-11-30,32,3,583.01,5,3,2,Potential Loyalists
105493,2024-04-29,612,1,47.160000000000004,1,1,1,Lost
105494,2024-05-30,581,2,1536.03,1,2,4,Lost
105496,2025-12-28,4,1,193.34,5,1,1,Potential Loyalists
105497,2025-11-07,55,7,1988.44,4,5,4,Champions
105498,2025-07-13,172,4,369.37,3,4,2,Others
105499,2025-07-01,184,5,1726.0800000000002,3,4,4,Loyal
105500,2025-11-06,56,1,769.37,4,1,3,Potential Loyalists
105501,2025-12-12,20,15,8767.78,5,5,5,Champions
105502,2023-07-20,896,1,205.23,1,1,1,Lost
105504,2023-09-20,834,1,1144.21,1,1,3,Lost
105505,2025-06-08,207,1,216.57,3,1,1,Others
105506,2025-12-26,6,7,4392.1900000000005,5,5,5,Champions
105508,2024-07-06,544,3,136.12,1,3,1,Others
105509,2025-05-07,239,2,890.76,3,2,3,Others
105510,2025-12-03,29,2,574.7,5,2,2,Potential Loyalists
105512,2024-07-13,537,3,189.68,1,3,1,Others
105513,2025-10-15,78,8,4043.38,4,5,5,Champions
105516,2025-11-04,58,3,3606.24,4,3,5,Potential Loyalists
105517,2023-11-03,790,1,1347.24,1,1,3,Lost
105518,2024-08-23,496,3,3062.26,2,3,5,Others
105520,2025-11-21,41,4,1978.66,5,4,4,Champions
105521,2025-03-07,300,2,2923.79,2,2,5,Lost
105522,2025-02-14,321,2,408.84000000000003,2,2,2,Lost
105523,2024-04-10,631,1,1111.83,1,1,3,Lost
105524,2023-11-24,769,1,379.04999999999995,1,1,2,Lost
105525,2025-12-23,9,4,1637.9299999999998,5,4,4,Champions
105526,2025-12-02,30,7,2746.1600000000003,5,5,5,Champions
105527,2024-08-09,510,1,1043.44,2,1,3,Lost
105528,2023-01-20,1077,1,506.84000000000003,1,1,2,Lost
105529,2025-11-27,35,7,2751.54,5,5,5,Champions
105530,2023-02-02,1064,1,200.09,1,1,1,Lost
105532,2024-11-29,398,2,2581.27,2,2,4,Lost
105534,2025-01-03,363,5,4041.22,2,4,5,At Risk
105535,2025-12-21,11,2,335.49,5,2,2,Potential Loyalists
105536,2025-05-16,230,1,156.67,3,1,1,Others
105537,2025-12-31,1,8,3793.7200000000003,5,5,5,Champions
105538,2024-08-30,489,1,123.28,2,1,1,Lost
105539,2023-11-10,783,1,287.86,1,1,1,Lost
105541,2025-11-07,55,1,409.75,4,1,2,Potential Loyalists
105542,2025-06-02,213,7,3479.9,3,5,5,Loyal
105543,2025-01-03,363,1,228.92000000000002,2,1,1,Lost
105544,2024-07-04,546,4,1453.32,1,4,4,At Risk
105545,2025-09-18,105,7,2416.3900000000003,4,5,4,Champions
105546,2023-07-03,913,3,203.53,1,3,1,Others
105547,2025-02-10,325,1,482.37,2,1,2,Lost
105550,2023-12-30,733,3,3074.2000000000003,1,3,5,Others
105551,2024-02-17,684,1,80.84,1,1,1,Lost
105553,2025-06-25,190,4,1960.42,3,4,4,Loyal
105554,2023-12-09,754,2,1251.76,1,2,3,Lost
105555,2024-07-16,534,1,899.84,1,1,3,Lost
105557,2025-02-08,327,4,1458.0900000000001,2,4,4,At Risk
105559,2024-09-05,483,1,80.48,2,1,1,Lost
105560,2024-09-10,478,1,700.5500000000001,2,1,2,Lost
105561,2024-11-04,423,2,671.23,2,2,2,Lost
105562,2024-01-30,702,1,62.44,1,1,1,Lost
105563,2025-05-18,228,2,830.87,3,2,3,Others
